image_path,disease_name,disease_folder,status,phase1_status,phase1_raw,phase2_status,phase2_raw,error_log
Bẹn, Mặt trong đùi, Đối xứng
Bong vảy mịn, Khô da",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Granular parakeratosis"",
    ""Lesion_Type"": [""Mảng tăng sắc tố"", ""Mảng hồng ban""],
    ""Colour"": [""Nâu nhạt"", ""Hồng nhạt""],
    ""Shape"": [""Bất quy tắc"", ""Ranh giới rõ""],
    ""Distribution"": [""Bẹn"", ""Mặt trong đùi"", ""Đối xứng""],
    ""Characteristics"": [""Bong vảy mịn"", ""Khô da""]
  }
}",
Ranula/08.jpg,Ranula,Ranula,P2_OK,P1_OK,"Mảng khô da, Vảy da
Hồng nhạt, Nâu nhạt, Trắng xám
Đường nứt nẻ, Dạng mạng lưới, Ranh giới không rõ
Vùng da rộng, Lan tỏa
Bong vảy mịn, Da khô, Nứt nông",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Granular parakeratosis"",
    ""Lesion_Type"": [""Mảng khô da"", ""Vảy da""],
    ""Colour"": [""Hồng nhạt"", ""Nâu nhạt"", ""Trắng xám""],
    ""Shape"": [""Đường nứt nẻ"", ""Dạng mạng lưới""],
    ""Distribution"": [""Vùng da rộng"", ""Lan tỏa""],
    ""Characteristics"": [""Bong vảy mịn"", ""Da khô"", ""Nứt nông""]
  }
}",
Ranula/09.jpg,Ranula,Ranula,P2_OK,P1_OK,"Mảng dát, Dát giảm sắc tố, Dát tăng sắc tố
Nâu nhạt, Trắng nhạt, Hồng nhạt
Bất quy tắc, Ranh giới không rõ, Hợp lưu
Lưng, Thân mình, Đối xứng, Lan tỏa
Vảy mịn, Bong vảy phấn, Khô da",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Granular parakeratosis"",
    ""Lesion_Type"": [""Mảng dát"", ""Dát giảm sắc tố"", ""Dát tăng sắc tố""],
    ""Colour"": [""Nâu nhạt"", ""Trắng nhạt"", ""Hồng nhạt""],
    ""Shape"": [""Bất quy tắc"", ""Ranh giới không rõ"", ""Hợp lưu""],
    ""Distribution"": [""Lưng"", ""Thân mình"", ""Đối xứng"", ""Lan tỏa""],
    ""Characteristics"": [""Vảy mịn"", ""Bong vảy phấn"", ""Khô da""]
  }
}",
Ranula/10.jpg,Ranula,Ranula,P2_OK,P1_OK,"Mảng tăng sắc tố, Mảng hồng ban
Nâu sẫm, Đỏ hồng, Nâu nhạt
Bất quy tắc, Ranh giới không rõ, Hợp lưu
Nách, Cổ bên, Thân trên, Khu trú
Bong vảy mịn, Dày da, Khô da",P2_OK,"{""JSON_EXTRACTION"":{""Category"":""Granular parakeratosis"",""Lesion_Type"":[""Mảng tăng sắc tố"",""Mảng hồng ban""],""Colour"":[""Nâu sẫm"",""Đỏ hồng"",""Nâu nhạt""],""Shape"":[""Bất quy tắc"",""Ranh giới mờ"",""Hợp lưu""],""Distribution"":[""Nách"",""Cổ bên"",""Thân trên"",""Khu trú""],""Characteristics"":[""Bong vảy mịn"",""Dày da"",""Khô da""]}}",
Ranula/11.jpg,Ranula,Ranula,P2_OK,P1_OK,"Mảng giảm sắc tố, Mảng tăng sắc tố
Nâu nhạt, Trắng nhạt, Hồng nhạt
Không đều, Ranh giới mờ, Hợp lưu
Vùng cổ, Vai, Lan tỏa
Bong vảy mịn, Loang lổ",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Granular parakeratosis"",
    ""Lesion_Type"": [""Mảng giảm sắc tố"", ""Mảng tăng sắc tố""],
    ""Colour"": [""Nâu nhạt"", ""Trắng nhạt"", ""Hồng nhạt""],
    ""Shape"": [""Không đều"", ""Ranh giới mờ"", ""Hợp lưu""],
    ""Distribution"": [""Vùng cổ"", ""Vai"", ""Lan tỏa""],
    ""Characteristics"": [""Bong vảy mịn"", ""Loang lổ""]
  }
}",
Ranula/12.jpg,Ranula,Ranula,P2_OK,P1_OK,"Mảng tăng sắc tố, Dát tăng sắc tố
Nâu nhạt, Nâu vàng
Bất quy tắc, Ranh giới không rõ
Hai bên nách, Lưng trên, Đối xứng
Bong vảy mịn, Khô da",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Granular parakeratosis"",
    ""Lesion_Type"": [""Mảng tăng sắc tố"", ""Dát tăng sắc tố""],
    ""Colour"": [""Nâu nhạt"", ""Nâu vàng""],
    ""Shape"": [""Bất quy tắc"", ""Ranh giới mờ""],
    ""Distribution"": [""Hai bên nách"", ""Lưng trên"", ""Đối xứng""],
    ""Characteristics"": [""Bong vảy mịn"", ""Khô da""]
  }
}",
Ranula/13.jpg,Ranula,Ranula,P2_OK,P1_OK,"Mảng tăng sắc tố, Mảng dày da
Nâu nhạt, Nâu xám
Bất quy tắc, Ranh giới không rõ
Nách, Nếp gấp, Khu trú
Dày da, Bề mặt mịn, Nếp da nổi",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Granular parakeratosis"",
    ""Lesion_Type"": [""Mảng tăng sắc tố"", ""Mảng dày da""],
    ""Colour"": [""Nâu nhạt"", ""Nâu xám""],
    ""Shape"": [""Bất quy tắc"", ""Ranh giới mờ""],
    ""Distribution"": [""Nách"", ""Nếp gấp"", ""Khu trú""],
    ""Characteristics"": [""Dày da"", ""Bề mặt mịn"", ""Nếp da nổi""]
  }
}",
Ranula/14.jpg,Ranula,Ranula,P2_OK,P1_OK,"Mảng dày da, Mảng hồng ban
Nâu vàng, Hồng nhạt, Trắng xám
Bất quy tắc, Ranh giới không rõ
Vùng da không xác định, Khu trú
Dày da, Hằn da, Bong vảy, Nứt nẻ",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Granular parakeratosis"",
    ""Lesion_Type"": [""Mảng dày da"", ""Mảng hồng ban""],
    ""Colour"": [""Nâu vàng"", ""Hồng nhạt"", ""Trắng xám""],
    ""Shape"": [""Bất quy tắc"", ""Ranh giới""],
    ""Distribution"": [""Vùng da"", ""Khu trú""],
    ""Characteristics"": [""Dày da"", ""Hằn da"", ""Bong vảy"", ""Nứt nẻ""]
  }
}",
Ranula/15.jpg,Ranula,Ranula,P2_OK,P1_OK,"Mảng hồng ban
Đỏ hồng, Đỏ nhạt
Bất quy tắc, Ranh giới không rõ
Vùng bẹn, Khu trú
Bong vảy mịn, Da khô",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Granular parakeratosis"",
    ""Lesion_Type"": [""Mảng hồng ban""],
    ""Colour"": [""Đỏ hồng"", ""Đỏ nhạt""],
    ""Shape"": [""Bất quy tắc"", ""Ranh giới mờ""],
    ""Distribution"": [""Vùng bẹn"", ""Khu trú""],
    ""Characteristics"": [""Bong vảy mịn"", ""Da khô""]
  }
}",
Ranula/16.jpg,Ranula,Ranula,P2_OK,P1_OK,"Mảng hồng ban, Mảng vảy
Đỏ hồng, Trắng vàng, Vàng nhạt
Bất quy tắc, Ranh giới không rõ
Cẳng chân, Cổ chân, Lan tỏa
Bong vảy dày, Nứt nẻ, Vảy tiết vàng",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Granular parakeratosis"",
    ""Lesion_Type"": [""Mảng hồng ban"", ""Mảng vảy""],
    ""Colour"": [""Đỏ hồng"", ""Trắng vàng"", ""Vàng nhạt""],
    ""Shape"": [""Bất quy tắc"", ""Ranh giới mờ""],
    ""Distribution"": [""Cẳng chân"", ""Cổ chân"", ""Lan tỏa""],
    ""Characteristics"": [""Bong vảy dày"", ""Nứt nẻ"", ""Vảy tiết vàng""]
  }
}",
Ranula/17.jpg,Ranula,Ranula,P2_OK,P1_OK,"Mảng hồng ban, Mảng khô da
Hồng nhạt, Trắng vàng, Vàng nhạt
Bất quy tắc, Ranh giới không rõ, Lan tỏa
Vùng cổ, Nếp gấp cổ, Khu trú
Bong vảy, Vảy khô, Nứt nẻ, Vảy tiết mỏng",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Granular parakeratosis"",
    ""Lesion_Type"": [""Mảng hồng ban"", ""Mảng khô da""],
    ""Colour"": [""Hồng nhạt"", ""Trắng vàng"", ""Vàng nhạt""],
    ""Shape"": [""Bất quy tắc"", ""Ranh giới mờ""],
    ""Distribution"": [""Vùng cổ"", ""Nếp gấp cổ"", ""Khu trú"", ""Lan tỏa""],
    ""Characteristics"": [""Bong vảy"", ""Vảy khô"", ""Nứt nẻ"", ""Vảy tiết mỏng""]
  }
}",
Ranula/18.jpg,Ranula,Ranula,P2_OK,P1_OK,"Mảng hồng ban, Vết trợt, Sưng nề
Đỏ hồng, Đỏ tím, Vàng nâu
Bất quy tắc, Ranh giới không rõ
Ngón chân cái, Quanh móng, Khu trú
Đóng mài, Rỉ dịch, Nứt da",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Granular parakeratosis"",
    ""Lesion_Type"": [""Mảng hồng ban"", ""Vết trợt"", ""Sưng nề""],
    ""Colour"": [""Đỏ hồng"", ""Đỏ tím"", ""Vàng nâu""],
    ""Shape"": [""Bất quy tắc"", ""Ranh giới mờ""],
    ""Distribution"": [""Ngón chân cái"", ""Quanh móng"", ""Khu trú""],
    ""Characteristics"": [""Đóng mài"", ""Rỉ dịch"", ""Nứt da""]
  }
}",
Ranula/19.jpg,Ranula,Ranula,P2_OK,P1_OK,"Loét nông, Mảng trợt
Đỏ tươi, Đỏ sẫm, Tím hồng, Trắng ngà
Bầu dục, Bất quy tắc, Ranh giới rõ
Vùng thân mình, Khu trú, Đơn độc
Bề mặt ẩm, Bờ tím, Mạch máu giãn, Dịch tiết",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Granular parakeratosis"",
    ""Lesion_Type"": [""Loét nông"", ""Mảng trợt""],
    ""Colour"": [""Đỏ tươi"", ""Đỏ sẫm"", ""Tím hồng"", ""Trắng ngà""],
    ""Shape"": [""Bầu dục"", ""Bất quy tắc"", ""Ranh giới rõ""],
    ""Distribution"": [""Vùng thân mình"", ""Khu trú"", ""Đơn độc""],
    ""Characteristics"": [""Bề mặt ẩm"", ""Bờ tím"", ""Mạch máu giãn"", ""Dịch tiết""]
  }
}",
Ranula/20.jpg,Ranula,Ranula,P2_OK,P1_OK,"Mảng trợt, Loét nông, Mô lồi
Đỏ tươi, Đỏ sẫm, Vàng nâu
Bất quy tắc, Ranh giới khá rõ
Vùng bụng, Quanh lỗ mở, Khu trú
Ẩm ướt, Đóng mài, Dịch tiết, Bề mặt hạt",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Granular parakeratosis"",
    ""Lesion_Type"": [""Mảng trợt"", ""Loét nông"", ""Mô lồi""],
    ""Colour"": [""Đỏ tươi"", ""Đỏ sẫm"", ""Vàng nâu""],
    ""Shape"": [""Bất quy tắc"", ""Ranh giới rõ""],
    ""Distribution"": [""Vùng bụng"", ""Quanh lỗ mở"", ""Khu trú""],
    ""Characteristics"": [""Ẩm ướt"", ""Đóng mài"", ""Dịch tiết"", ""Bề mặt hạt""]
  }
}",
Ranula/21.jpg,Ranula,Ranula,P2_OK,P1_OK,"Loét da, Mảng trợt
Đỏ tươi, Hồng nhạt, Trắng hồng
Hình bầu dục, Ranh giới rõ, Bờ đều
Vùng thân mình, Khu trú
Bề mặt ẩm, Mô hạt, Viền hồng ban, Bóng ướt",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Granular parakeratosis"",
    ""Lesion_Type"": [""Loét da"", ""Mảng trợt""],
    ""Colour"": [""Đỏ tươi"", ""Hồng nhạt"", ""Trắng hồng""],
    ""Shape"": [""Hình bầu dục"", ""Ranh giới rõ"", ""Bờ đều""],
    ""Distribution"": [""Thân mình"", ""Khu trú""],
    ""Characteristics"": [""Bề mặt ẩm"", ""Mô hạt"", ""Viền hồng ban"", ""Bóng ướt""]
  }
}",
Ranula/22.jpg,Ranula,Ranula,P2_OK,P1_OK,"Ổ loét, Mảng trợt
Đỏ tươi, Tím xám, Nâu sẫm
Hình bầu dục, Ranh giới rõ
Chi dưới, Khu trú
Nền hạt, Bờ tím, Đóng mài, Bong vảy",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Granular parakeratosis"",
    ""Lesion_Type"": [""Ổ loét"", ""Mảng trợt""],
    ""Colour"": [""Đỏ tươi"", ""Tím xám"", ""Nâu sẫm""],
    ""Shape"": [""Hình bầu dục"", ""Ranh giới rõ""],
    ""Distribution"": [""Chi dưới"", ""Khu trú""],
    ""Characteristics"": [""Nền hạt"", ""Bờ tím"", ""Đóng mài"", ""Bong vảy""]
  }
}",
Ranula/23.jpg,Ranula,Ranula,P2_OK,P1_OK,"Ổ loét, Mảng trợt, Mảng hồng ban
Đỏ tươi, Đỏ tím, Vàng nâu
Hình tròn, Ranh giới rõ, Bờ gồ
Vùng chi, Khu trú
Đóng mài, Dịch tiết, Mô hạt, Bong vảy",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Granular parakeratosis"",
    ""Lesion_Type"": [""Ổ loét"", ""Mảng trợt"", ""Mảng hồng ban""],
    ""Colour"": [""Đỏ tươi"", ""Đỏ tím"", ""Vàng nâu""],
    ""Shape"": [""Hình tròn"", ""Ranh giới rõ"", ""Bờ gồ""],
    ""Distribution"": [""Vùng chi"", ""Khu trú""],
    ""Characteristics"": [""Đóng mài"", ""Dịch tiết"", ""Mô hạt"", ""Bong vảy""]
  }
}",
Ranula/24.jpg,Ranula,Ranula,P2_OK,P1_OK,"Mảng loét, Nốt hồng ban
Đỏ tươi, Đỏ hồng, Vàng nâu
Bất quy tắc, Ranh giới rõ, Bờ gồ cao
Sống mũi, Góc trong mắt, Khu trú
Trợt da, Loét nông, Bề mặt bóng, Vảy tiết vàng",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Granular parakeratosis"",
    ""Lesion_Type"": [""Mảng loét"", ""Nốt hồng ban""],
    ""Colour"": [""Đỏ tươi"", ""Đỏ hồng"", ""Vàng nâu""],
    ""Shape"": [""Bất quy tắc"", ""Ranh giới rõ"", ""Bờ gồ cao""],
    ""Distribution"": [""Sống mũi"", ""Góc trong mắt"", ""Khu trú""],
    ""Characteristics"": [""Trợt da"", ""Loét nông"", ""Bề mặt bóng"", ""Vảy tiết vàng""]
  }
}",
Raynaud phenomenon/01.jpg,Raynaud phenomenon,Raynaud phenomenon,P2_OK,P1_OK,"Mảng hồng ban, Mảng tăng sừng
Đỏ hồng, Vàng nhạt, Trắng vàng
Bất quy tắc, Ranh giới không đều, Hợp lưu
Lòng bàn chân, Hai bên, Đối xứng, Lan tỏa
Tăng sừng, Bong vảy, Dày da",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Raynaud phenomenon"",
    ""Lesion_Type"": [""Mảng hồng ban"", ""Mảng tăng sừng""],
    ""Colour"": [""Đỏ hồng"", ""Vàng nhạt"", ""Trắng vàng""],
    ""Shape"": [""Bất quy tắc"", ""Ranh giới không đều"", ""Hợp lưu""],
    ""Distribution"": [""Lòng bàn chân"", ""Hai bên"", ""Đối xứng"", ""Lan tỏa""],
    ""Characteristics"": [""Tăng sừng"", ""Bong vảy"", ""Dày da""]
  }
}",
Raynaud phenomenon/02.jpg,Raynaud phenomenon,Raynaud phenomenon,P2_OK,P1_OK,"Mảng đổi màu da, Mảng hồng ban
Trắng vàng, Đỏ tím, Đỏ hồng
Dạng dải ngang, Ranh giới tương đối rõ
Ngón tay, Lòng bàn tay, Nhiều ngón
Không bong vảy, Không loét, Phù nhẹ",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Raynaud phenomenon"",
    ""Lesion_Type"": [""Đổi màu da"", ""Mảng hồng ban""],
    ""Colour"": [""Trắng vàng"", ""Đỏ tím"", ""Đỏ hồng""],
    ""Shape"": [""Dải ngang"", ""Ranh giới rõ""],
    ""Distribution"": [""Ngón tay"", ""Lòng bàn tay"", ""Nhiều ngón""],
    ""Characteristics"": [""Phù nhẹ""]
  }
}",
Raynaud phenomenon/03.jpg,Raynaud phenomenon,Raynaud phenomenon,P2_OK,P1_OK,"Mảng hồng ban, Phù nề ngón tay
Đỏ hồng, Tím đỏ, Trắng vàng
Bất quy tắc, Ranh giới không rõ
Mu bàn tay, Ngón tay, Hai bàn tay, Lan tỏa
Sưng nề, Da bóng, Khô da",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Raynaud phenomenon"",
    ""Lesion_Type"": [""Mảng hồng ban"", ""Phù nề ngón tay""],
    ""Colour"": [""Đỏ hồng"", ""Tím đỏ"", ""Trắng vàng""],
    ""Shape"": [""Bất quy tắc"", ""Ranh giới mờ""],
    ""Distribution"": [""Mu bàn tay"", ""Ngón tay"", ""Hai bàn tay"", ""Lan tỏa""],
    ""Characteristics"": [""Sưng nề"", ""Da bóng"", ""Khô da""]
  }
}",
Raynaud phenomenon/04.jpg,Raynaud phenomenon,Raynaud phenomenon,P2_OK,P1_OK,"Hồng ban lan tỏa, Mảng hồng ban
Đỏ hồng, Đỏ tím, Trắng nhợt
Bất quy tắc, Ranh giới rõ, Phân vùng ngang
Lòng bàn tay, Ngón tay, Hai bàn tay, Đối xứng
Da căng bóng, Phù nề nhẹ",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Raynaud phenomenon"",
    ""Lesion_Type"": [""Hồng ban lan tỏa"", ""Mảng hồng ban""],
    ""Colour"": [""Đỏ hồng"", ""Đỏ tím"", ""Trắng nhợt""],
    ""Shape"": [""Bất quy tắc"", ""Ranh giới rõ"", ""Phân vùng ngang""],
    ""Distribution"": [""Lòng bàn tay"", ""Ngón tay"", ""Hai bàn tay"", ""Đối xứng""],
    ""Characteristics"": [""Da căng bóng"", ""Phù nề""]
  }
}",
Raynaud phenomenon/05.jpg,Raynaud phenomenon,Raynaud phenomenon,P2_OK,P1_OK,"Mảng hồng ban, Dày sừng
Đỏ hồng, Vàng nhạt, Trắng vàng
Bất quy tắc, Ranh giới không rõ
Lòng bàn chân, Hai bên, Đối xứng
Bong vảy, Dày da, Nứt nẻ nhẹ",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Raynaud phenomenon"",
    ""Lesion_Type"": [""Mảng hồng ban"", ""Dày sừng""],
    ""Colour"": [""Đỏ hồng"", ""Vàng nhạt"", ""Trắng vàng""],
    ""Shape"": [""Bất quy tắc""],
    ""Distribution"": [""Lòng bàn chân"", ""Hai bên"", ""Đối xứng""],
    ""Characteristics"": [""Bong vảy"", ""Dày da"", ""Nứt nẻ nhẹ""]
  }
}",
Raynaud phenomenon/06.jpg,Raynaud phenomenon,Raynaud phenomenon,P2_OK,P1_OK,"Hồng ban lan tỏa, Sưng phù
Đỏ hồng, Đỏ nâu
Lan tỏa, Ranh giới không rõ
Mu bàn tay, Ngón tay, Hai bàn tay, Đối xứng
Da căng bóng, Dày da, Khô da",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Raynaud phenomenon"",
    ""Lesion_Type"": [""Hồng ban"", ""Sưng phù""],
    ""Colour"": [""Đỏ hồng"", ""Đỏ nâu""],
    ""Shape"": [""Lan tỏa"", ""Ranh giới mờ""],
    ""Distribution"": [""Mu bàn tay"", ""Ngón tay"", ""Hai bàn tay"", ""Đối xứng""],
    ""Characteristics"": [""Da căng bóng"", ""Dày da"", ""Khô da""]
  }
}",
Raynaud phenomenon/07.jpg,Raynaud phenomenon,Raynaud phenomenon,P2_OK,P1_OK,"Mảng hồng ban, Sưng nề
Đỏ hồng, Trắng vàng, Đỏ tím
Bất quy tắc, Ranh giới không rõ
Ngón tay, Mu bàn tay, Khu trú
Da căng bóng, Khô da, Nứt nẻ nhẹ",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Raynaud phenomenon"",
    ""Lesion_Type"": [""Mảng hồng ban"", ""Sưng nề""],
    ""Colour"": [""Đỏ hồng"", ""Trắng vàng"", ""Đỏ tím""],
    ""Shape"": [""Bất quy tắc"", ""Ranh giới mờ""],
    ""Distribution"": [""Ngón tay"", ""Mu bàn tay"", ""Khu trú""],
    ""Characteristics"": [""Da căng bóng"", ""Khô da"", ""Nứt nẻ nhẹ""]
  }
}",
Raynaud phenomenon/08.jpg,Raynaud phenomenon,Raynaud phenomenon,P2_OK,P1_OK,"Mảng phát quang, Dải phát quang
Xanh lam, Xanh lục, Vàng sáng
Bất quy tắc, Ranh giới mờ
Vùng da dưới đèn, Rải rác
Phát quang mạnh, Nền tối",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Raynaud phenomenon"",
    ""Lesion_Type"": [""Mảng phát quang"", ""Dải phát quang""],
    ""Colour"": [""Xanh lam"", ""Xanh lục"", ""Vàng sáng""],
    ""Shape"": [""Bất quy tắc"", ""Ranh giới mờ""],
    ""Distribution"": [""Da dưới đèn"", ""Rải rác""],
    ""Characteristics"": [""Phát quang mạnh"", ""Nền tối""]
  }
}",
Raynaud phenomenon/raynaud1.jpg,Raynaud phenomenon,Raynaud phenomenon,P2_OK,P1_OK,"Mảng hồng ban, Đổi màu da
Đỏ hồng, Tím đỏ, Trắng ngà
Lan tỏa, Ranh giới rõ, Đầu chi
Lòng bàn tay, Ngón tay, Hai bên, Đối xứng
Đầu ngón nhợt màu, Không vảy",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Raynaud phenomenon"",
    ""Lesion_Type"": [""Mảng hồng ban"", ""Đổi màu da""],
    ""Colour"": [""Đỏ hồng"", ""Tím đỏ"", ""Trắng ngà""],
    ""Shape"": [""Ranh giới rõ""],
    ""Distribution"": [""Lan tỏa"", ""Đầu chi"", ""Lòng bàn tay"", ""Ngón tay"", ""Hai bên"", ""Đối xứng""],
    ""Characteristics"": [""Đầu ngón nhợt màu""]
  }
}",
Raynaud phenomenon/raynaud2.jpg,Raynaud phenomenon,Raynaud phenomenon,P2_OK,P1_OK,"Mảng hồng ban, Mảng tăng sừng
Đỏ hồng, Vàng nhạt, Trắng xám
Bất quy tắc, Ranh giới không rõ
Lòng bàn chân, Hai bên, Đối xứng
Tăng sừng, Bong vảy, Dày da",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Raynaud phenomenon"",
    ""Lesion_Type"": [""Mảng hồng ban"", ""Mảng tăng sừng""],
    ""Colour"": [""Đỏ hồng"", ""Vàng nhạt"", ""Trắng xám""],
    ""Shape"": [""Bất quy tắc"", ""Ranh giới mờ""],
    ""Distribution"": [""Lòng bàn chân"", ""Hai bên"", ""Đối xứng""],
    ""Characteristics"": [""Tăng sừng"", ""Bong vảy"", ""Dày da""]
  }
}",
Raynaud phenomenon/raynaud3.jpg,Raynaud phenomenon,Raynaud phenomenon,P2_OK,P1_OK,"Mảng hồng ban, Phù nề
Đỏ hồng, Đỏ nâu
Lan tỏa, Ranh giới không rõ
Mu bàn tay, Ngón tay, Hai bên, Đối xứng
Da bóng, Sưng nề, Khô da",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Raynaud phenomenon"",
    ""Lesion_Type"": [""Mảng hồng ban"", ""Phù nề""],
    ""Colour"": [""Đỏ hồng"", ""Đỏ nâu""],
    ""Shape"": [""Lan tỏa"", ""Ranh giới mờ""],
    ""Distribution"": [""Mu bàn tay"", ""Ngón tay"", ""Hai bên"", ""Đối xứng""],
    ""Characteristics"": [""Da bóng"", ""Sưng nề"", ""Khô da""]
  }
}",
Recessive X-linked ichthyosis/01.jpg,Recessive X-linked ichthyosis,Recessive X-linked ichthyosis,P2_OK,P1_OK,"Mảng tăng sừng, Vảy da
Nâu sẫm, Xám trắng
Đa giác, Dạng lưới, Ranh giới không rõ
Cẳng tay, Lan tỏa
Bong vảy, Khô da, Nứt nẻ nông",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Ichthyosis"",
    ""Lesion_Type"": [""Mảng tăng sừng"", ""Vảy da""],
    ""Colour"": [""Nâu sẫm"", ""Xám trắng""],
    ""Shape"": [""Đa giác"", ""Dạng lưới"", ""Ranh giới mờ""],
    ""Distribution"": [""Cẳng tay"", ""Lan tỏa""],
    ""Characteristics"": [""Bong vảy"", ""Khô da"", ""Nứt nẻ nông""]
  }
}",
Recessive X-linked ichthyosis/02.jpg,Recessive X-linked ichthyosis,Recessive X-linked ichthyosis,P2_OK,P1_OK,"Mảng khô da, Mảng bong vảy
Nâu nhạt, Trắng xám
Bất quy tắc, Dạng mạng lưới, Ranh giới không rõ
Vùng da chi, Lan tỏa
Khô da, Vảy mịn, Nứt nẻ nông",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Ichthyosis"",
    ""Lesion_Type"": [""Mảng khô da"", ""Mảng bong vảy""],
    ""Colour"": [""Nâu nhạt"", ""Trắng xám""],
    ""Shape"": [""Bất quy tắc"", ""Dạng mạng lưới"", ""Ranh giới mờ""],
    ""Distribution"": [""Vùng da chi"", ""Lan tỏa""],
    ""Characteristics"": [""Khô da"", ""Vảy mịn"", ""Nứt nẻ nông""]
  }
}",
Recessive X-linked ichthyosis/03.jpg,Recessive X-linked ichthyosis,Recessive X-linked ichthyosis,P2_OK,P1_OK,"Mảng tăng sừng, Vảy da
Nâu hồng, Trắng xám
Đa giác, Dạng lưới, Ranh giới không rõ
Vùng da rộng, Lan tỏa
Da khô, Nứt nẻ, Bong vảy dày, Rãnh da sâu",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Ichthyosis"",
    ""Lesion_Type"": [""Mảng tăng sừng"", ""Vảy da""],
    ""Colour"": [""Nâu hồng"", ""Trắng xám""],
    ""Shape"": [""Đa giác"", ""Dạng lưới"", ""Ranh giới mờ""],
    ""Distribution"": [""Vùng da rộng"", ""Lan tỏa""],
    ""Characteristics"": [""Da khô"", ""Nứt nẻ"", ""Bong vảy dày"", ""Rãnh da sâu""]
  }
}",
Recessive X-linked ichthyosis/04.jpg,Recessive X-linked ichthyosis,Recessive X-linked ichthyosis,P2_OK,P1_OK,"Mảng tăng sừng, Bong vảy dày
Vàng nâu, Đỏ hồng
Đa giác, Ranh giới rõ, Dạng ô lưới
Cẳng chân, Lan tỏa
Vảy dày, Nứt nẻ, Khô da",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Ichthyosis"",
    ""Lesion_Type"": [""Mảng tăng sừng"", ""Bong vảy dày""],
    ""Colour"": [""Vàng nâu"", ""Đỏ hồng""],
    ""Shape"": [""Đa giác"", ""Ranh giới rõ"", ""Dạng ô lưới""],
    ""Distribution"": [""Cẳng chân"", ""Lan tỏa""],
    ""Characteristics"": [""Vảy dày"", ""Nứt nẻ"", ""Khô da""]
  }
}",
Recessive X-linked ichthyosis/05.jpg,Recessive X-linked ichthyosis,Recessive X-linked ichthyosis,P2_OK,P1_OK,"Mảng dày sừng, Mảng bong vảy
Trắng xám, Hồng nhạt, Vàng nâu
Bất quy tắc, Ranh giới không rõ
Lòng bàn chân, Lan tỏa
Bong vảy dày, Nứt nẻ, Vảy khô",P2_OK,"{
  ""JSON_EXTRACTION"": {
    ""Category"": ""Ichthyosis"",
    ""Lesion_Type"": [""Mảng dày sừng"", ""Mảng bong vảy""],
    ""Colour"": [""Trắng xám"", ""Hồng nhạt"", ""Vàng nâu""],
    ""Shape"": [""Bất quy tắc"", ""Ranh giới mờ""],
    ""Distribution"": [""Lòng bàn chân"", ""Lan tỏa""],
    ""Characteristics"": [""Bong vảy dày"", ""Nứt nẻ"", ""Vảy khô""]
  }
}",
Recessive X-linked ichthyosis/06.jpg,Recessive X-linked ichthyosis,Recessive X-linked ichthyosis,P2_OK,P1_OK,"Mảng hồng ban, Mảng dày sừng
Đỏ hồng, Trắng vàng, Trắng xám
